id;Entity;Code;Year;share of renewables
New Zealand-1982;New Zealand;NZL;1982;43.06933
New Zealand-1983;New Zealand;NZL;1983;44.425842
New Zealand-1984;New Zealand;NZL;1984;43.670025
New Zealand-1985;New Zealand;NZL;1985;41.672558
New Zealand-1986;New Zealand;NZL;1986;43.008366
New Zealand-1987;New Zealand;NZL;1987;42.31165
New Zealand-1988;New Zealand;NZL;1988;42.15485
New Zealand-1989;New Zealand;NZL;1989;47.136673
New Zealand-1990;New Zealand;NZL;1990;41.45618
New Zealand-1991;New Zealand;NZL;1991;40.464573
New Zealand-1992;New Zealand;NZL;1992;37.51461
New Zealand-1993;New Zealand;NZL;1993;40.294605
New Zealand-1994;New Zealand;NZL;1994;41.252308
New Zealand-1995;New Zealand;NZL;1995;42.104042
New Zealand-1996;New Zealand;NZL;1996;39.54181
New Zealand-1997;New Zealand;NZL;1997;35.606514
New Zealand-1998;New Zealand;NZL;1998;38.757664
New Zealand-1999;New Zealand;NZL;1999;35.643353
New Zealand-2000;New Zealand;NZL;2000;36.374214
New Zealand-2001;New Zealand;NZL;2001;32.730766
New Zealand-2002;New Zealand;NZL;2002;35.126747
New Zealand-2003;New Zealand;NZL;2003;34.357147
New Zealand-2004;New Zealand;NZL;2004;37.794468
New Zealand-2005;New Zealand;NZL;2005;34.682922
New Zealand-2006;New Zealand;NZL;2006;34.811123
New Zealand-2007;New Zealand;NZL;2007;35.406635
New Zealand-2008;New Zealand;NZL;2008;34.397457
New Zealand-2009;New Zealand;NZL;2009;37.898605
New Zealand-2010;New Zealand;NZL;2010;38.817486
New Zealand-2011;New Zealand;NZL;2011;39.533886
New Zealand-2012;New Zealand;NZL;2012;36.91487
New Zealand-2013;New Zealand;NZL;2013;36.921745
New Zealand-2014;New Zealand;NZL;2014;37.536892
New Zealand-2015;New Zealand;NZL;2015;38.129433
New Zealand-2016;New Zealand;NZL;2016;38.99087
New Zealand-2017;New Zealand;NZL;2017;37.083
New Zealand-2018;New Zealand;NZL;2018;38.162262
New Zealand-2019;New Zealand;NZL;2019;36.76238
New Zealand-2020;New Zealand;NZL;2020;39.064182
New Zealand-2021;New Zealand;NZL;2021;40.21865
Non-OECD (BP)-1965;Non-OECD (BP);;1965;4.839712
Non-OECD (BP)-1966;Non-OECD (BP);;1966;4.976996
Non-OECD (BP)-1967;Non-OECD (BP);;1967;4.85823
Non-OECD (BP)-1968;Non-OECD (BP);;1968;5.284092
Non-OECD (BP)-1969;Non-OECD (BP);;1969;5.408659
Non-OECD (BP)-1970;Non-OECD (BP);;1970;5.520801
Non-OECD (BP)-1971;Non-OECD (BP);;1971;5.446407
Non-OECD (BP)-1972;Non-OECD (BP);;1972;5.4250665
Non-OECD (BP)-1973;Non-OECD (BP);;1973;5.3424873
Non-OECD (BP)-1974;Non-OECD (BP);;1974;5.6173296
Non-OECD (BP)-1975;Non-OECD (BP);;1975;5.5246224
Non-OECD (BP)-1976;Non-OECD (BP);;1976;5.627866
Non-OECD (BP)-1977;Non-OECD (BP);;1977;5.7904778
Non-OECD (BP)-1978;Non-OECD (BP);;1978;6.05899
Non-OECD (BP)-1979;Non-OECD (BP);;1979;6.1775765
Non-OECD (BP)-1980;Non-OECD (BP);;1980;6.5050416
Non-OECD (BP)-1981;Non-OECD (BP);;1981;6.565573
Non-OECD (BP)-1982;Non-OECD (BP);;1982;6.4020777
Non-OECD (BP)-1983;Non-OECD (BP);;1983;6.4660296
Non-OECD (BP)-1984;Non-OECD (BP);;1984;6.7214756
Non-OECD (BP)-1985;Non-OECD (BP);;1985;6.9060683
Non-OECD (BP)-1986;Non-OECD (BP);;1986;6.983157
Non-OECD (BP)-1987;Non-OECD (BP);;1987;6.891247
Non-OECD (BP)-1988;Non-OECD (BP);;1988;7.0004663
Non-OECD (BP)-1989;Non-OECD (BP);;1989;7.0393815
Non-OECD (BP)-1990;Non-OECD (BP);;1990;7.128977
Non-OECD (BP)-1991;Non-OECD (BP);;1991;7.360454
Non-OECD (BP)-1992;Non-OECD (BP);;1992;7.4352584
Non-OECD (BP)-1993;Non-OECD (BP);;1993;7.8591866
Non-OECD (BP)-1994;Non-OECD (BP);;1994;8.248547
Non-OECD (BP)-1995;Non-OECD (BP);;1995;8.439841
Non-OECD (BP)-1996;Non-OECD (BP);;1996;8.257387
Non-OECD (BP)-1997;Non-OECD (BP);;1997;8.335565
Non-OECD (BP)-1998;Non-OECD (BP);;1998;8.624786
Non-OECD (BP)-1999;Non-OECD (BP);;1999;8.523697
Non-OECD (BP)-2000;Non-OECD (BP);;2000;8.523026
Non-OECD (BP)-2001;Non-OECD (BP);;2001;8.40834
Non-OECD (BP)-2002;Non-OECD (BP);;2002;8.243244
Non-OECD (BP)-2003;Non-OECD (BP);;2003;7.7878294
Non-OECD (BP)-2004;Non-OECD (BP);;2004;7.9909215
Non-OECD (BP)-2005;Non-OECD (BP);;2005;7.905067
Non-OECD (BP)-2006;Non-OECD (BP);;2006;7.8746357
Non-OECD (BP)-2007;Non-OECD (BP);;2007;7.873597
Non-OECD (BP)-2008;Non-OECD (BP);;2008;8.224597
Non-OECD (BP)-2009;Non-OECD (BP);;2009;8.251706
Non-OECD (BP)-2010;Non-OECD (BP);;2010;8.488087
Non-OECD (BP)-2011;Non-OECD (BP);;2011;8.249456
Non-OECD (BP)-2012;Non-OECD (BP);;2012;8.615771
Non-OECD (BP)-2013;Non-OECD (BP);;2013;9.07103
Non-OECD (BP)-2014;Non-OECD (BP);;2014;9.467183
Non-OECD (BP)-2015;Non-OECD (BP);;2015;9.619304
Non-OECD (BP)-2016;Non-OECD (BP);;2016;10.082683
Non-OECD (BP)-2017;Non-OECD (BP);;2017;10.480341
Non-OECD (BP)-2018;Non-OECD (BP);;2018;10.930288
Non-OECD (BP)-2019;Non-OECD (BP);;2019;11.4265785
Non-OECD (BP)-2020;Non-OECD (BP);;2020;12.285426
Non-OECD (BP)-2021;Non-OECD (BP);;2021;12.454243
North America-1965;North America;;1965;6.151591
North America-1966;North America;;1966;6.0956845
North America-1967;North America;;1967;6.3978643
North America-1968;North America;;1968;6.135757
North America-1969;North America;;1969;6.475291
North America-1970;North America;;1970;6.3172894
North America-1971;North America;;1971;6.5188303
North America-1972;North America;;1972;6.560471
North America-1973;North America;;1973;6.4512143
North America-1974;North America;;1974;7.146356
North America-1975;North America;;1975;7.165829
North America-1976;North America;;1976;6.802185
North America-1977;North America;;1977;5.960927
North America-1978;North America;;1978;6.6941037
North America-1979;North America;;1979;6.733609
North America-1980;North America;;1980;6.9412413
North America-1981;North America;;1981;7.2043433
North America-1982;North America;;1982;7.965373
North America-1983;North America;;1983;8.420091
North America-1984;North America;;1984;8.222641
North America-1985;North America;;1985;7.9819345
North America-1986;North America;;1986;8.096316
North America-1987;North America;;1987;7.464855
North America-1988;North America;;1988;6.79547
North America-1989;North America;;1989;7.0860767
North America-1990;North America;;1990;7.4422455
North America-1991;North America;;1991;7.5320063
North America-1992;North America;;1992;7.224637
North America-1993;North America;;1993;7.4711313
North America-1994;North America;;1994;7.093974
North America-1995;North America;;1995;7.5904236
North America-1996;North America;;1996;7.956537
North America-1997;North America;;1997;7.878894
North America-1998;North America;;1998;7.3302326
North America-1999;North America;;1999;7.381986
North America-2000;North America;;2000;6.9167733
North America-2001;North America;;2001;6.1930876
North America-2002;North America;;2002;6.6954546
North America-2003;North America;;2003;6.581455
North America-2004;North America;;2004;6.4526634
North America-2005;North America;;2005;6.687396
North America-2006;North America;;2006;6.867288
North America-2007;North America;;2007;6.5533123
North America-2008;North America;;2008;7.079735
North America-2009;North America;;2009;7.571383
North America-2010;North America;;2010;7.368751
North America-2011;North America;;2011;8.283766
North America-2012;North America;;2012;8.316144
North America-2013;North America;;2013;8.416546
North America-2014;North America;;2014;8.503193
North America-2015;North America;;2015;8.673367
North America-2016;North America;;2016;9.308496
North America-2017;North America;;2017;9.985744
North America-2018;North America;;2018;9.833188
North America-2019;North America;;2019;10.056397
North America-2020;North America;;2020;11.519563
North America-2021;North America;;2021;11.45594
North America (BP)-1965;North America (BP);;1965;6.241413
North America (BP)-1966;North America (BP);;1966;6.182599
North America (BP)-1967;North America (BP);;1967;6.4920335
North America (BP)-1968;North America (BP);;1968;6.2226224
North America (BP)-1969;North America (BP);;1969;6.564691
North America (BP)-1970;North America (BP);;1970;6.412513
North America (BP)-1971;North America (BP);;1971;6.5960116
North America (BP)-1972;North America (BP);;1972;6.6472507
North America (BP)-1973;North America (BP);;1973;6.538019
North America (BP)-1974;North America (BP);;1974;7.245811
North America (BP)-1975;North America (BP);;1975;7.261691
North America (BP)-1976;North America (BP);;1976;6.884686
North America (BP)-1977;North America (BP);;1977;6.035172
North America (BP)-1978;North America (BP);;1978;6.7753673
North America (BP)-1979;North America (BP);;1979;6.813399
North America (BP)-1980;North America (BP);;1980;7.043363
North America (BP)-1981;North America (BP);;1981;7.306323
North America (BP)-1982;North America (BP);;1982;8.077994
North America (BP)-1983;North America (BP);;1983;8.532689
North America (BP)-1984;North America (BP);;1984;8.332968
North America (BP)-1985;North America (BP);;1985;8.08194
North America (BP)-1986;North America (BP);;1986;8.190511
North America (BP)-1987;North America (BP);;1987;7.5462117
North America (BP)-1988;North America (BP);;1988;6.8612747
North America (BP)-1989;North America (BP);;1989;7.171615
North America (BP)-1990;North America (BP);;1990;7.5944424
North America (BP)-1991;North America (BP);;1991;7.6953344
North America (BP)-1992;North America (BP);;1992;7.3846407
North America (BP)-1993;North America (BP);;1993;7.6465197
North America (BP)-1994;North America (BP);;1994;7.2829432
North America (BP)-1995;North America (BP);;1995;7.792628
North America (BP)-1996;North America (BP);;1996;8.1292
North America (BP)-1997;North America (BP);;1997;8.077332
North America (BP)-1998;North America (BP);;1998;7.5319486
North America (BP)-1999;North America (BP);;1999;7.5773187
North America (BP)-2000;North America (BP);;2000;7.137679
North America (BP)-2001;North America (BP);;2001;6.419105
North America (BP)-2002;North America (BP);;2002;6.952935
North America (BP)-2003;North America (BP);;2003;6.8915873
North America (BP)-2004;North America (BP);;2004;6.8072214
North America (BP)-2005;North America (BP);;2005;7.0907726
North America (BP)-2006;North America (BP);;2006;7.402613
North America (BP)-2007;North America (BP);;2007;7.195669
North America (BP)-2008;North America (BP);;2008;7.9371543
North America (BP)-2009;North America (BP);;2009;8.571402
North America (BP)-2010;North America (BP);;2010;8.465267
North America (BP)-2011;North America (BP);;2011;9.495673
North America (BP)-2012;North America (BP);;2012;9.564474
North America (BP)-2013;North America (BP);;2013;9.732749
North America (BP)-2014;North America (BP);;2014;9.834601
North America (BP)-2015;North America (BP);;2015;10.068494
North America (BP)-2016;North America (BP);;2016;10.809487
North America (BP)-2017;North America (BP);;2017;11.496156
North America (BP)-2018;North America (BP);;2018;11.283999
North America (BP)-2019;North America (BP);;2019;11.561611
North America (BP)-2020;North America (BP);;2020;13.012189
North America (BP)-2021;North America (BP);;2021;13.004936
North Macedonia-1990;North Macedonia;MKD;1990;4.8951545
North Macedonia-1991;North Macedonia;MKD;1991;8.515267
North Macedonia-1992;North Macedonia;MKD;1992;8.292924
North Macedonia-1993;North Macedonia;MKD;1993;5.0976725
North Macedonia-1994;North Macedonia;MKD;1994;7.2256556
North Macedonia-1995;North Macedonia;MKD;1995;8.266857
North Macedonia-1996;North Macedonia;MKD;1996;7.552335
North Macedonia-1997;North Macedonia;MKD;1997;8.866941
North Macedonia-1998;North Macedonia;MKD;1998;9.439984
North Macedonia-1999;North Macedonia;MKD;1999;12.636176
North Macedonia-2000;North Macedonia;MKD;2000;11.215344
North Macedonia-2001;North Macedonia;MKD;2001;6.3362026
North Macedonia-2002;North Macedonia;MKD;2002;7.7906957
North Macedonia-2003;North Macedonia;MKD;2003;12.461908
North Macedonia-2004;North Macedonia;MKD;2004;13.524394
North Macedonia-2005;North Macedonia;MKD;2005;13.126352
North Macedonia-2006;North Macedonia;MKD;2006;14.188615
North Macedonia-2007;North Macedonia;MKD;2007;8.696234
North Macedonia-2008;North Macedonia;MKD;2008;7.43891
North Macedonia-2009;North Macedonia;MKD;2009;11.3459015
North Macedonia-2010;North Macedonia;MKD;2010;19.909607
North Macedonia-2011;North Macedonia;MKD;2011;11.702621
North Macedonia-2012;North Macedonia;MKD;2012;9.123692
North Macedonia-2013;North Macedonia;MKD;2013;14.412972
North Macedonia-2014;North Macedonia;MKD;2014;12.513251
North Macedonia-2015;North Macedonia;MKD;2015;18.564972
North Macedonia-2016;North Macedonia;MKD;2016;18.146008
North Macedonia-2017;North Macedonia;MKD;2017;11.811469
North Macedonia-2018;North Macedonia;MKD;2018;17.787132
North Macedonia-2019;North Macedonia;MKD;2019;11.504865
North Macedonia-2020;North Macedonia;MKD;2020;14.441304
North Macedonia-2021;North Macedonia;MKD;2021;14.82318
Norway-1965;Norway;NOR;1965;67.87996
Norway-1966;Norway;NOR;1966;65.3991
Norway-1967;Norway;NOR;1967;66.591644
Norway-1968;Norway;NOR;1968;67.13724
Norway-1969;Norway;NOR;1969;63.88058
Norway-1970;Norway;NOR;1970;61.510117
Norway-1971;Norway;NOR;1971;63.9665
Norway-1972;Norway;NOR;1972;64.29581
Norway-1973;Norway;NOR;1973;65.582184
Norway-1974;Norway;NOR;1974;68.31412
Norway-1975;Norway;NOR;1975;67.97407
Norway-1976;Norway;NOR;1976;67.33344
Norway-1977;Norway;NOR;1977;64.26859
Norway-1978;Norway;NOR;1978;64.17826
Norway-1979;Norway;NOR;1979;65.86465
Norway-1980;Norway;NOR;1980;65.252464
Norway-1981;Norway;NOR;1981;68.59788
Norway-1982;Norway;NOR;1982;69.16161
Norway-1983;Norway;NOR;1983;71.88228
Norway-1984;Norway;NOR;1984;71.13633
Norway-1985;Norway;NOR;1985;69.52919
Norway-1986;Norway;NOR;1986;66.977295
Norway-1987;Norway;NOR;1987;68.43144
Norway-1988;Norway;NOR;1988;69.97985
Norway-1989;Norway;NOR;1989;71.44203
Norway-1990;Norway;NOR;1990;72.44774
Norway-1991;Norway;NOR;1991;71.44005
Norway-1992;Norway;NOR;1992;71.865555
Norway-1993;Norway;NOR;1993;71.17737
Norway-1994;Norway;NOR;1994;69.031494
Norway-1995;Norway;NOR;1995;70.81212
Norway-1996;Norway;NOR;1996;66.01224
Norway-1997;Norway;NOR;1997;66.31446
Norway-1998;Norway;NOR;1998;67.218765
Norway-1999;Norway;NOR;1999;68.73755
Norway-2000;Norway;NOR;2000;72.39789
Norway-2001;Norway;NOR;2001;67.58246
Norway-2002;Norway;NOR;2002;69.30982
Norway-2003;Norway;NOR;2003;63.816036
Norway-2004;Norway;NOR;2004;64.23876
Norway-2005;Norway;NOR;2005;69.73603
Norway-2006;Norway;NOR;2006;66.73525
Norway-2007;Norway;NOR;2007;69.2405
Norway-2008;Norway;NOR;2008;69.89543
Norway-2009;Norway;NOR;2009;67.78923
Norway-2010;Norway;NOR;2010;65.47019
Norway-2011;Norway;NOR;2011;66.30012
Norway-2012;Norway;NOR;2012;70.095116
Norway-2013;Norway;NOR;2013;67.50864
Norway-2014;Norway;NOR;2014;68.88728
Norway-2015;Norway;NOR;2015;68.87519
Norway-2016;Norway;NOR;2016;69.86629
Norway-2017;Norway;NOR;2017;69.260994
Norway-2018;Norway;NOR;2018;68.85805
Norway-2019;Norway;NOR;2019;67.08509
Norway-2020;Norway;NOR;2020;70.96306
Norway-2021;Norway;NOR;2021;71.558365
OECD (BP)-1965;OECD (BP);;1965;7.127877
OECD (BP)-1966;OECD (BP);;1966;7.1916356
OECD (BP)-1967;OECD (BP);;1967;7.0975246
OECD (BP)-1968;OECD (BP);;1968;6.8563023
OECD (BP)-1969;OECD (BP);;1969;6.7349896
OECD (BP)-1970;OECD (BP);;1970;6.570196
OECD (BP)-1971;OECD (BP);;1971;6.6598563
OECD (BP)-1972;OECD (BP);;1972;6.620306
OECD (BP)-1973;OECD (BP);;1973;6.291739
OECD (BP)-1974;OECD (BP);;1974;6.980466
OECD (BP)-1975;OECD (BP);;1975;7.134761
OECD (BP)-1976;OECD (BP);;1976;6.56714
OECD (BP)-1977;OECD (BP);;1977;6.476908
OECD (BP)-1978;OECD (BP);;1978;6.7258077
OECD (BP)-1979;OECD (BP);;1979;6.831095
OECD (BP)-1980;OECD (BP);;1980;6.9835424
OECD (BP)-1981;OECD (BP);;1981;7.2486057
OECD (BP)-1982;OECD (BP);;1982;7.713564
OECD (BP)-1983;OECD (BP);;1983;8.045613
OECD (BP)-1984;OECD (BP);;1984;7.7605734
OECD (BP)-1985;OECD (BP);;1985;7.5872464
OECD (BP)-1986;OECD (BP);;1986;7.4973106
OECD (BP)-1987;OECD (BP);;1987;7.338912
OECD (BP)-1988;OECD (BP);;1988;7.19686
OECD (BP)-1989;OECD (BP);;1989;6.9545083
OECD (BP)-1990;OECD (BP);;1990;7.2145844
OECD (BP)-1991;OECD (BP);;1991;7.265676
OECD (BP)-1992;OECD (BP);;1992;7.179296
OECD (BP)-1993;OECD (BP);;1993;7.509078
OECD (BP)-1994;OECD (BP);;1994;7.196667
OECD (BP)-1995;OECD (BP);;1995;7.4653363
OECD (BP)-1996;OECD (BP);;1996;7.4025793
OECD (BP)-1997;OECD (BP);;1997;7.5023084
OECD (BP)-1998;OECD (BP);;1998;7.364179
OECD (BP)-1999;OECD (BP);;1999;7.361935
OECD (BP)-2000;OECD (BP);;2000;7.3164926
OECD (BP)-2001;OECD (BP);;2001;6.918436
OECD (BP)-2002;OECD (BP);;2002;7.0600977
OECD (BP)-2003;OECD (BP);;2003;6.9699564
OECD (BP)-2004;OECD (BP);;2004;7.123596
OECD (BP)-2005;OECD (BP);;2005;7.2948604
OECD (BP)-2006;OECD (BP);;2006;7.5800366
OECD (BP)-2007;OECD (BP);;2007;7.650434
OECD (BP)-2008;OECD (BP);;2008;8.292269
OECD (BP)-2009;OECD (BP);;2009;8.929456
OECD (BP)-2010;OECD (BP);;2010;9.17597
OECD (BP)-2011;OECD (BP);;2011;9.896053
OECD (BP)-2012;OECD (BP);;2012;10.455607
OECD (BP)-2013;OECD (BP);;2013;10.872955
OECD (BP)-2014;OECD (BP);;2014;11.235079
OECD (BP)-2015;OECD (BP);;2015;11.689526
OECD (BP)-2016;OECD (BP);;2016;12.097351
OECD (BP)-2017;OECD (BP);;2017;12.584138
OECD (BP)-2018;OECD (BP);;2018;12.900239
OECD (BP)-2019;OECD (BP);;2019;13.434227
OECD (BP)-2020;OECD (BP);;2020;15.281675
OECD (BP)-2021;OECD (BP);;2021;15.086277
Oceania-1965;Oceania;;1965;11.181268
Oceania-1966;Oceania;;1966;10.888557
Oceania-1967;Oceania;;1967;10.597107
Oceania-1968;Oceania;;1968;10.568057
Oceania-1969;Oceania;;1969;10.485675
Oceania-1970;Oceania;;1970;10.650265
Oceania-1971;Oceania;;1971;11.413852
Oceania-1972;Oceania;;1972;11.253137
Oceania-1973;Oceania;;1973;10.800494
Oceania-1974;Oceania;;1974;11.161578
Oceania-1975;Oceania;;1975;11.875856
Oceania-1976;Oceania;;1976;10.8247
Oceania-1977;Oceania;;1977;9.873721
Oceania-1978;Oceania;;1978;10.275464
Oceania-1979;Oceania;;1979;10.621073
Oceania-1980;Oceania;;1980;10.640216
Oceania-1981;Oceania;;1981;10.702537
Oceania-1982;Oceania;;1982;10.047247
Oceania-1983;Oceania;;1983;10.514042
Oceania-1984;Oceania;;1984;10.629508
Oceania-1985;Oceania;;1985;10.36432
Oceania-1986;Oceania;;1986;10.786971
Oceania-1987;Oceania;;1987;10.355429
Oceania-1988;Oceania;;1988;10.429963
Oceania-1989;Oceania;;1989;10.176296
Oceania-1990;Oceania;;1990;10.11204
Oceania-1991;Oceania;;1991;10.323722
Oceania-1992;Oceania;;1992;9.792586
Oceania-1993;Oceania;;1993;10.2825
Oceania-1994;Oceania;;1994;10.321759
Oceania-1995;Oceania;;1995;10.173518
Oceania-1996;Oceania;;1996;9.705117
Oceania-1997;Oceania;;1997;8.930616
Oceania-1998;Oceania;;1998;9.212431
Oceania-1999;Oceania;;1999;8.587642
Oceania-2000;Oceania;;2000;8.833748
Oceania-2001;Oceania;;2001;8.119204
Oceania-2002;Oceania;;2002;8.588545
Oceania-2003;Oceania;;2003;8.366261
Oceania-2004;Oceania;;2004;8.892967
Oceania-2005;Oceania;;2005;8.536559
Oceania-2006;Oceania;;2006;8.334146
Oceania-2007;Oceania;;2007;8.082715
Oceania-2008;Oceania;;2008;7.628376
Oceania-2009;Oceania;;2009;8.308433
Oceania-2010;Oceania;;2010;8.81342
Oceania-2011;Oceania;;2011;9.99075
Oceania-2012;Oceania;;2012;9.72642
Oceania-2013;Oceania;;2013;10.43124
Oceania-2014;Oceania;;2014;10.1773
Oceania-2015;Oceania;;2015;10.497563
Oceania-2016;Oceania;;2016;11.443342
Oceania-2017;Oceania;;2017;10.882778
Oceania-2018;Oceania;;2018;12.305643
Oceania-2019;Oceania;;2019;12.589364
Oceania-2020;Oceania;;2020;14.4150715
Oceania-2021;Oceania;;2021;16.36516
Oman-1965;Oman;OMN;1965;0
Oman-1966;Oman;OMN;1966;0
Oman-1967;Oman;OMN;1967;0
Oman-1968;Oman;OMN;1968;0
Oman-1969;Oman;OMN;1969;0
Oman-1970;Oman;OMN;1970;0
Oman-1971;Oman;OMN;1971;0
Oman-1972;Oman;OMN;1972;0
Oman-1973;Oman;OMN;1973;0
Oman-1974;Oman;OMN;1974;0
Oman-1975;Oman;OMN;1975;0
Oman-1976;Oman;OMN;1976;0
Oman-1977;Oman;OMN;1977;0
Oman-1978;Oman;OMN;1978;0
Oman-1979;Oman;OMN;1979;0
Oman-1980;Oman;OMN;1980;0
Oman-1981;Oman;OMN;1981;0
Oman-1982;Oman;OMN;1982;0
Oman-1983;Oman;OMN;1983;0
Oman-1984;Oman;OMN;1984;0
Oman-1985;Oman;OMN;1985;0
Oman-1986;Oman;OMN;1986;0
Oman-1987;Oman;OMN;1987;0
Oman-1988;Oman;OMN;1988;0
Oman-1989;Oman;OMN;1989;0
Oman-1990;Oman;OMN;1990;0
Oman-1991;Oman;OMN;1991;0
Oman-1992;Oman;OMN;1992;0
Oman-1993;Oman;OMN;1993;0
Oman-1994;Oman;OMN;1994;0
