id;Entity;Code;Year;Share_solar
Norway-1975;Norway;NOR;1975;0
Norway-1976;Norway;NOR;1976;0
Norway-1977;Norway;NOR;1977;0
Norway-1978;Norway;NOR;1978;0
Norway-1979;Norway;NOR;1979;0
Norway-1980;Norway;NOR;1980;0
Norway-1981;Norway;NOR;1981;0
Norway-1982;Norway;NOR;1982;0
Norway-1983;Norway;NOR;1983;0
Norway-1984;Norway;NOR;1984;0
Norway-1985;Norway;NOR;1985;0
Norway-1986;Norway;NOR;1986;0
Norway-1987;Norway;NOR;1987;0
Norway-1988;Norway;NOR;1988;0
Norway-1989;Norway;NOR;1989;0
Norway-1990;Norway;NOR;1990;0
Norway-1991;Norway;NOR;1991;0
Norway-1992;Norway;NOR;1992;0
Norway-1993;Norway;NOR;1993;0
Norway-1994;Norway;NOR;1994;0
Norway-1995;Norway;NOR;1995;0
Norway-1996;Norway;NOR;1996;0
Norway-1997;Norway;NOR;1997;0
Norway-1998;Norway;NOR;1998;0
Norway-1999;Norway;NOR;1999;0
Norway-2000;Norway;NOR;2000;0.0026987796
Norway-2001;Norway;NOR;2001;0.0029682464
Norway-2002;Norway;NOR;2002;0.0028329103
Norway-2003;Norway;NOR;2003;0.0037284265
Norway-2004;Norway;NOR;2004;0.0036380661
Norway-2005;Norway;NOR;2005;0.0031652523
Norway-2006;Norway;NOR;2006;0.003932292
Norway-2007;Norway;NOR;2007;0.003643094
Norway-2008;Norway;NOR;2008;0.003685514
Norway-2009;Norway;NOR;2009;0.0041246703
Norway-2010;Norway;NOR;2010;0.004490902
Norway-2011;Norway;NOR;2011;0.0046194145
Norway-2012;Norway;NOR;2012;0.004344476
Norway-2013;Norway;NOR;2013;0.005071771
Norway-2014;Norway;NOR;2014;0.00579172
Norway-2015;Norway;NOR;2015;0.006586043
Norway-2016;Norway;NOR;2016;0.011480763
Norway-2017;Norway;NOR;2017;0.019074578
Norway-2018;Norway;NOR;2018;0.029277394
Norway-2019;Norway;NOR;2019;0.053746905
Norway-2020;Norway;NOR;2020;0.065970756
Norway-2021;Norway;NOR;2021;0.090746194
OECD (BP)-1965;OECD (BP);;1965;0
OECD (BP)-1966;OECD (BP);;1966;0
OECD (BP)-1967;OECD (BP);;1967;0
OECD (BP)-1968;OECD (BP);;1968;0
OECD (BP)-1969;OECD (BP);;1969;0
OECD (BP)-1970;OECD (BP);;1970;0
OECD (BP)-1971;OECD (BP);;1971;0
OECD (BP)-1972;OECD (BP);;1972;0
OECD (BP)-1973;OECD (BP);;1973;0
OECD (BP)-1974;OECD (BP);;1974;0
OECD (BP)-1975;OECD (BP);;1975;0
OECD (BP)-1976;OECD (BP);;1976;0
OECD (BP)-1977;OECD (BP);;1977;0
OECD (BP)-1978;OECD (BP);;1978;0
OECD (BP)-1979;OECD (BP);;1979;0
OECD (BP)-1980;OECD (BP);;1980;0
OECD (BP)-1981;OECD (BP);;1981;0
OECD (BP)-1982;OECD (BP);;1982;0
OECD (BP)-1983;OECD (BP);;1983;0.000018975954
OECD (BP)-1984;OECD (BP);;1984;0.000038222137
OECD (BP)-1985;OECD (BP);;1985;0.000069448244
OECD (BP)-1986;OECD (BP);;1986;0.00008863158
OECD (BP)-1987;OECD (BP);;1987;0.000060186558
OECD (BP)-1988;OECD (BP);;1988;0.000055983826
OECD (BP)-1989;OECD (BP);;1989;0.0014141002
OECD (BP)-1990;OECD (BP);;1990;0.0020712086
OECD (BP)-1991;OECD (BP);;1991;0.0026757624
OECD (BP)-1992;OECD (BP);;1992;0.0024423874
OECD (BP)-1993;OECD (BP);;1993;0.0028698784
OECD (BP)-1994;OECD (BP);;1994;0.0030227837
OECD (BP)-1995;OECD (BP);;1995;0.0031364611
OECD (BP)-1996;OECD (BP);;1996;0.0032917087
OECD (BP)-1997;OECD (BP);;1997;0.0034879337
OECD (BP)-1998;OECD (BP);;1998;0.0037566172
OECD (BP)-1999;OECD (BP);;1999;0.0041253837
OECD (BP)-2000;OECD (BP);;2000;0.0046554673
OECD (BP)-2001;OECD (BP);;2001;0.0062412918
OECD (BP)-2002;OECD (BP);;2002;0.007737489
OECD (BP)-2003;OECD (BP);;2003;0.009535599
OECD (BP)-2004;OECD (BP);;2004;0.01231365
OECD (BP)-2005;OECD (BP);;2005;0.017276576
OECD (BP)-2006;OECD (BP);;2006;0.023609666
OECD (BP)-2007;OECD (BP);;2007;0.03155737
OECD (BP)-2008;OECD (BP);;2008;0.05193355
OECD (BP)-2009;OECD (BP);;2009;0.090228766
OECD (BP)-2010;OECD (BP);;2010;0.13772815
OECD (BP)-2011;OECD (BP);;2011;0.25850564
OECD (BP)-2012;OECD (BP);;2012;0.39298987
OECD (BP)-2013;OECD (BP);;2013;0.5057095
OECD (BP)-2014;OECD (BP);;2014;0.6646328
OECD (BP)-2015;OECD (BP);;2015;0.80831665
OECD (BP)-2016;OECD (BP);;2016;0.94171447
OECD (BP)-2017;OECD (BP);;2017;1.1276884
OECD (BP)-2018;OECD (BP);;2018;1.2888997
OECD (BP)-2019;OECD (BP);;2019;1.490749
OECD (BP)-2020;OECD (BP);;2020;1.8998336
OECD (BP)-2021;OECD (BP);;2021;2.144153
Oceania-1965;Oceania;;1965;0
Oceania-1966;Oceania;;1966;0
Oceania-1967;Oceania;;1967;0
Oceania-1968;Oceania;;1968;0
Oceania-1969;Oceania;;1969;0
Oceania-1970;Oceania;;1970;0
Oceania-1971;Oceania;;1971;0
Oceania-1972;Oceania;;1972;0
Oceania-1973;Oceania;;1973;0
Oceania-1974;Oceania;;1974;0
Oceania-1975;Oceania;;1975;0
Oceania-1976;Oceania;;1976;0
Oceania-1977;Oceania;;1977;0
Oceania-1978;Oceania;;1978;0
Oceania-1979;Oceania;;1979;0
Oceania-1980;Oceania;;1980;0
Oceania-1981;Oceania;;1981;0
Oceania-1982;Oceania;;1982;0
Oceania-1983;Oceania;;1983;0
Oceania-1984;Oceania;;1984;0
Oceania-1985;Oceania;;1985;0
Oceania-1986;Oceania;;1986;0
Oceania-1987;Oceania;;1987;0
Oceania-1988;Oceania;;1988;0
Oceania-1989;Oceania;;1989;0
Oceania-1990;Oceania;;1990;0
Oceania-1991;Oceania;;1991;0.0013257489
Oceania-1992;Oceania;;1992;0.0029031206
Oceania-1993;Oceania;;1993;0.0034266203
Oceania-1994;Oceania;;1994;0.0039199307
Oceania-1995;Oceania;;1995;0.0045689614
Oceania-1996;Oceania;;1996;0.005384369
Oceania-1997;Oceania;;1997;0.006313026
Oceania-1998;Oceania;;1998;0.007187463
Oceania-1999;Oceania;;1999;0.00791442
Oceania-2000;Oceania;;2000;0.009006523
Oceania-2001;Oceania;;2001;0.010313556
Oceania-2002;Oceania;;2002;0.010789229
Oceania-2003;Oceania;;2003;0.011537021
Oceania-2004;Oceania;;2004;0.012814657
Oceania-2005;Oceania;;2005;0.014683615
Oceania-2006;Oceania;;2006;0.016304774
Oceania-2007;Oceania;;2007;0.019082611
Oceania-2008;Oceania;;2008;0.022746677
Oceania-2009;Oceania;;2009;0.04717667
Oceania-2010;Oceania;;2010;0.15622509
Oceania-2011;Oceania;;2011;0.31536025
Oceania-2012;Oceania;;2012;0.37421653
Oceania-2013;Oceania;;2013;0.58609486
Oceania-2014;Oceania;;2014;0.742446
Oceania-2015;Oceania;;2015;0.9063211
Oceania-2016;Oceania;;2016;1.0785156
Oceania-2017;Oceania;;2017;1.2871377
Oceania-2018;Oceania;;2018;1.7508194
Oceania-2019;Oceania;;2019;2.4998932
Oceania-2020;Oceania;;2020;3.4394238
Oceania-2021;Oceania;;2021;4.5078096
Oman-1965;Oman;OMN;1965;0
Oman-1966;Oman;OMN;1966;0
Oman-1967;Oman;OMN;1967;0
Oman-1968;Oman;OMN;1968;0
Oman-1969;Oman;OMN;1969;0
Oman-1970;Oman;OMN;1970;0
Oman-1971;Oman;OMN;1971;0
Oman-1972;Oman;OMN;1972;0
Oman-1973;Oman;OMN;1973;0
Oman-1974;Oman;OMN;1974;0
Oman-1975;Oman;OMN;1975;0
Oman-1976;Oman;OMN;1976;0
Oman-1977;Oman;OMN;1977;0
Oman-1978;Oman;OMN;1978;0
Oman-1979;Oman;OMN;1979;0
Oman-1980;Oman;OMN;1980;0
Oman-1981;Oman;OMN;1981;0
Oman-1982;Oman;OMN;1982;0
Oman-1983;Oman;OMN;1983;0
Oman-1984;Oman;OMN;1984;0
Oman-1985;Oman;OMN;1985;0
Oman-1986;Oman;OMN;1986;0
Oman-1987;Oman;OMN;1987;0
Oman-1988;Oman;OMN;1988;0
Oman-1989;Oman;OMN;1989;0
Oman-1990;Oman;OMN;1990;0
Oman-1991;Oman;OMN;1991;0
Oman-1992;Oman;OMN;1992;0
Oman-1993;Oman;OMN;1993;0
Oman-1994;Oman;OMN;1994;0
Oman-1995;Oman;OMN;1995;0
Oman-1996;Oman;OMN;1996;0
Oman-1997;Oman;OMN;1997;0
Oman-1998;Oman;OMN;1998;0
Oman-1999;Oman;OMN;1999;0
Oman-2000;Oman;OMN;2000;0
Oman-2001;Oman;OMN;2001;0
Oman-2002;Oman;OMN;2002;0
Oman-2003;Oman;OMN;2003;0
Oman-2004;Oman;OMN;2004;0
Oman-2005;Oman;OMN;2005;0
Oman-2006;Oman;OMN;2006;0
Oman-2007;Oman;OMN;2007;0
Oman-2008;Oman;OMN;2008;0
Oman-2009;Oman;OMN;2009;0
Oman-2010;Oman;OMN;2010;0
Oman-2011;Oman;OMN;2011;0
Oman-2012;Oman;OMN;2012;0
Oman-2013;Oman;OMN;2013;0.0010279703
Oman-2014;Oman;OMN;2014;0.0010236644
Oman-2015;Oman;OMN;2015;0.002971764
Oman-2016;Oman;OMN;2016;0.0033375414
Oman-2017;Oman;OMN;2017;0.011463476
Oman-2018;Oman;OMN;2018;0.010915677
Oman-2019;Oman;OMN;2019;0.011526478
Oman-2020;Oman;OMN;2020;0.15014674
Oman-2021;Oman;OMN;2021;0.16381928
Pakistan-1965;Pakistan;PAK;1965;0
Pakistan-1966;Pakistan;PAK;1966;0
Pakistan-1967;Pakistan;PAK;1967;0
Pakistan-1968;Pakistan;PAK;1968;0
Pakistan-1969;Pakistan;PAK;1969;0
Pakistan-1970;Pakistan;PAK;1970;0
Pakistan-1971;Pakistan;PAK;1971;0
Pakistan-1972;Pakistan;PAK;1972;0
Pakistan-1973;Pakistan;PAK;1973;0
Pakistan-1974;Pakistan;PAK;1974;0
Pakistan-1975;Pakistan;PAK;1975;0
Pakistan-1976;Pakistan;PAK;1976;0
Pakistan-1977;Pakistan;PAK;1977;0
Pakistan-1978;Pakistan;PAK;1978;0
Pakistan-1979;Pakistan;PAK;1979;0
Pakistan-1980;Pakistan;PAK;1980;0
Pakistan-1981;Pakistan;PAK;1981;0
Pakistan-1982;Pakistan;PAK;1982;0
Pakistan-1983;Pakistan;PAK;1983;0
Pakistan-1984;Pakistan;PAK;1984;0
Pakistan-1985;Pakistan;PAK;1985;0
Pakistan-1986;Pakistan;PAK;1986;0
Pakistan-1987;Pakistan;PAK;1987;0
Pakistan-1988;Pakistan;PAK;1988;0
Pakistan-1989;Pakistan;PAK;1989;0
Pakistan-1990;Pakistan;PAK;1990;0
Pakistan-1991;Pakistan;PAK;1991;0
Pakistan-1992;Pakistan;PAK;1992;0
Pakistan-1993;Pakistan;PAK;1993;0
Pakistan-1994;Pakistan;PAK;1994;0
Pakistan-1995;Pakistan;PAK;1995;0
Pakistan-1996;Pakistan;PAK;1996;0
Pakistan-1997;Pakistan;PAK;1997;0
Pakistan-1998;Pakistan;PAK;1998;0
Pakistan-1999;Pakistan;PAK;1999;0
Pakistan-2000;Pakistan;PAK;2000;0
Pakistan-2001;Pakistan;PAK;2001;0
Pakistan-2002;Pakistan;PAK;2002;0
Pakistan-2003;Pakistan;PAK;2003;0
Pakistan-2004;Pakistan;PAK;2004;0
Pakistan-2005;Pakistan;PAK;2005;0
Pakistan-2006;Pakistan;PAK;2006;0
Pakistan-2007;Pakistan;PAK;2007;0.00007899143
Pakistan-2008;Pakistan;PAK;2008;0.00061050215
Pakistan-2009;Pakistan;PAK;2009;0.002018574
Pakistan-2010;Pakistan;PAK;2010;0.005031391
Pakistan-2011;Pakistan;PAK;2011;0.009998438
Pakistan-2012;Pakistan;PAK;2012;0.026297772
Pakistan-2013;Pakistan;PAK;2013;0.052529417
Pakistan-2014;Pakistan;PAK;2014;0.08313292
Pakistan-2015;Pakistan;PAK;2015;0.12603146
Pakistan-2016;Pakistan;PAK;2016;0.21569961
Pakistan-2017;Pakistan;PAK;2017;0.27804953
Pakistan-2018;Pakistan;PAK;2018;0.27864158
Pakistan-2019;Pakistan;PAK;2019;0.2864914
Pakistan-2020;Pakistan;PAK;2020;0.32403708
Pakistan-2021;Pakistan;PAK;2021;0.37054947
Peru-1965;Peru;PER;1965;0
Peru-1966;Peru;PER;1966;0
Peru-1967;Peru;PER;1967;0
Peru-1968;Peru;PER;1968;0
Peru-1969;Peru;PER;1969;0
Peru-1970;Peru;PER;1970;0
Peru-1971;Peru;PER;1971;0
Peru-1972;Peru;PER;1972;0
Peru-1973;Peru;PER;1973;0
Peru-1974;Peru;PER;1974;0
Peru-1975;Peru;PER;1975;0
Peru-1976;Peru;PER;1976;0
Peru-1977;Peru;PER;1977;0
Peru-1978;Peru;PER;1978;0
Peru-1979;Peru;PER;1979;0
Peru-1980;Peru;PER;1980;0
Peru-1981;Peru;PER;1981;0
Peru-1982;Peru;PER;1982;0
Peru-1983;Peru;PER;1983;0
Peru-1984;Peru;PER;1984;0
Peru-1985;Peru;PER;1985;0
Peru-1986;Peru;PER;1986;0
Peru-1987;Peru;PER;1987;0
Peru-1988;Peru;PER;1988;0
Peru-1989;Peru;PER;1989;0
Peru-1990;Peru;PER;1990;0
Peru-1991;Peru;PER;1991;0
Peru-1992;Peru;PER;1992;0
Peru-1993;Peru;PER;1993;0
Peru-1994;Peru;PER;1994;0
Peru-1995;Peru;PER;1995;0
Peru-1996;Peru;PER;1996;0
Peru-1997;Peru;PER;1997;0
Peru-1998;Peru;PER;1998;0
Peru-1999;Peru;PER;1999;0
Peru-2000;Peru;PER;2000;0
Peru-2001;Peru;PER;2001;0
Peru-2002;Peru;PER;2002;0
Peru-2003;Peru;PER;2003;0
Peru-2004;Peru;PER;2004;0
Peru-2005;Peru;PER;2005;0
Peru-2006;Peru;PER;2006;0
Peru-2007;Peru;PER;2007;0
Peru-2008;Peru;PER;2008;0
Peru-2009;Peru;PER;2009;0
Peru-2010;Peru;PER;2010;0
Peru-2011;Peru;PER;2011;0
Peru-2012;Peru;PER;2012;0.06267729
Peru-2013;Peru;PER;2013;0.20101914
Peru-2014;Peru;PER;2014;0.1972566
Peru-2015;Peru;PER;2015;0.21619594
Peru-2016;Peru;PER;2016;0.21076056
Peru-2017;Peru;PER;2017;0.27837527
Peru-2018;Peru;PER;2018;0.6347929
Peru-2019;Peru;PER;2019;0.6426831
Peru-2020;Peru;PER;2020;0.7727318
Peru-2021;Peru;PER;2021;0.6874456
Philippines-1965;Philippines;PHL;1965;0
Philippines-1966;Philippines;PHL;1966;0
Philippines-1967;Philippines;PHL;1967;0
Philippines-1968;Philippines;PHL;1968;0
Philippines-1969;Philippines;PHL;1969;0
Philippines-1970;Philippines;PHL;1970;0
Philippines-1971;Philippines;PHL;1971;0
Philippines-1972;Philippines;PHL;1972;0
Philippines-1973;Philippines;PHL;1973;0
Philippines-1974;Philippines;PHL;1974;0
Philippines-1975;Philippines;PHL;1975;0
Philippines-1976;Philippines;PHL;1976;0
Philippines-1977;Philippines;PHL;1977;0
Philippines-1978;Philippines;PHL;1978;0
Philippines-1979;Philippines;PHL;1979;0
Philippines-1980;Philippines;PHL;1980;0
Philippines-1981;Philippines;PHL;1981;0
Philippines-1982;Philippines;PHL;1982;0
Philippines-1983;Philippines;PHL;1983;0
Philippines-1984;Philippines;PHL;1984;0
Philippines-1985;Philippines;PHL;1985;0
Philippines-1986;Philippines;PHL;1986;0
Philippines-1987;Philippines;PHL;1987;0
Philippines-1988;Philippines;PHL;1988;0
Philippines-1989;Philippines;PHL;1989;0
Philippines-1990;Philippines;PHL;1990;0
Philippines-1991;Philippines;PHL;1991;0
Philippines-1992;Philippines;PHL;1992;0
Philippines-1993;Philippines;PHL;1993;0
Philippines-1994;Philippines;PHL;1994;0
Philippines-1995;Philippines;PHL;1995;0
Philippines-1996;Philippines;PHL;1996;0
Philippines-1997;Philippines;PHL;1997;0
Philippines-1998;Philippines;PHL;1998;0
Philippines-1999;Philippines;PHL;1999;0
Philippines-2000;Philippines;PHL;2000;0
Philippines-2001;Philippines;PHL;2001;0
Philippines-2002;Philippines;PHL;2002;0
Philippines-2003;Philippines;PHL;2003;0
Philippines-2004;Philippines;PHL;2004;0
Philippines-2005;Philippines;PHL;2005;0.0013789221
Philippines-2006;Philippines;PHL;2006;0.0012836413
Philippines-2007;Philippines;PHL;2007;0.0011651218
Philippines-2008;Philippines;PHL;2008;0.0011186617
Philippines-2009;Philippines;PHL;2009;0.0010570596
Philippines-2010;Philippines;PHL;2010;0.0010184929
Philippines-2011;Philippines;PHL;2011;0.0009581818
Philippines-2012;Philippines;PHL;2012;0.0010054891
Philippines-2013;Philippines;PHL;2013;0.0010033812
Philippines-2014;Philippines;PHL;2014;0.01105984
Philippines-2015;Philippines;PHL;2015;0.0841278
Philippines-2016;Philippines;PHL;2016;0.6062069
Philippines-2017;Philippines;PHL;2017;0.6014198
Philippines-2018;Philippines;PHL;2018;0.60488373
Philippines-2019;Philippines;PHL;2019;0.58373094
Philippines-2020;Philippines;PHL;2020;0.70689327
Philippines-2021;Philippines;PHL;2021;0.7015576
Poland-1965;Poland;POL;1965;0
Poland-1966;Poland;POL;1966;0
Poland-1967;Poland;POL;1967;0
Poland-1968;Poland;POL;1968;0
Poland-1969;Poland;POL;1969;0
Poland-1970;Poland;POL;1970;0
Poland-1971;Poland;POL;1971;0
Poland-1972;Poland;POL;1972;0
Poland-1973;Poland;POL;1973;0
Poland-1974;Poland;POL;1974;0
Poland-1975;Poland;POL;1975;0
Poland-1976;Poland;POL;1976;0
Poland-1977;Poland;POL;1977;0
Poland-1978;Poland;POL;1978;0
Poland-1979;Poland;POL;1979;0
Poland-1980;Poland;POL;1980;0
Poland-1981;Poland;POL;1981;0
Poland-1982;Poland;POL;1982;0
Poland-1983;Poland;POL;1983;0
Poland-1984;Poland;POL;1984;0
Poland-1985;Poland;POL;1985;0
Poland-1986;Poland;POL;1986;0
Poland-1987;Poland;POL;1987;0
Poland-1988;Poland;POL;1988;0
Poland-1989;Poland;POL;1989;0
Poland-1990;Poland;POL;1990;0
Poland-1991;Poland;POL;1991;0
Poland-1992;Poland;POL;1992;0
Poland-1993;Poland;POL;1993;0
Poland-1994;Poland;POL;1994;0
Poland-1995;Poland;POL;1995;0
Poland-1996;Poland;POL;1996;0
Poland-1997;Poland;POL;1997;0
Poland-1998;Poland;POL;1998;0
Poland-1999;Poland;POL;1999;0
Poland-2000;Poland;POL;2000;0
Poland-2001;Poland;POL;2001;0
Poland-2002;Poland;POL;2002;0
Poland-2003;Poland;POL;2003;0
Poland-2004;Poland;POL;2004;0
Poland-2005;Poland;POL;2005;0
Poland-2006;Poland;POL;2006;0
Poland-2007;Poland;POL;2007;0
Poland-2008;Poland;POL;2008;0
Poland-2009;Poland;POL;2009;0
Poland-2010;Poland;POL;2010;0
Poland-2011;Poland;POL;2011;0.00004712793
Poland-2012;Poland;POL;2012;0.00026577146
Poland-2013;Poland;POL;2013;0.00035757586
Poland-2014;Poland;POL;2014;0.0017232689
Poland-2015;Poland;POL;2015;0.013800002
Poland-2016;Poland;POL;2016;0.02859967
Poland-2017;Poland;POL;2017;0.036413673
Poland-2018;Poland;POL;2018;0.06507834
Poland-2019;Poland;POL;2019;0.1581192
Poland-2020;Poland;POL;2020;0.45337194
Poland-2021;Poland;POL;2021;0.8374509
Portugal-1965;Portugal;PRT;1965;0
Portugal-1966;Portugal;PRT;1966;0
Portugal-1967;Portugal;PRT;1967;0
Portugal-1968;Portugal;PRT;1968;0
Portugal-1969;Portugal;PRT;1969;0
Portugal-1970;Portugal;PRT;1970;0
Portugal-1971;Portugal;PRT;1971;0
Portugal-1972;Portugal;PRT;1972;0
Portugal-1973;Portugal;PRT;1973;0
Portugal-1974;Portugal;PRT;1974;0
Portugal-1975;Portugal;PRT;1975;0
Portugal-1976;Portugal;PRT;1976;0
Portugal-1977;Portugal;PRT;1977;0
Portugal-1978;Portugal;PRT;1978;0
Portugal-1979;Portugal;PRT;1979;0
Portugal-1980;Portugal;PRT;1980;0
Portugal-1981;Portugal;PRT;1981;0
Portugal-1982;Portugal;PRT;1982;0
Portugal-1983;Portugal;PRT;1983;0
Portugal-1984;Portugal;PRT;1984;0
Portugal-1985;Portugal;PRT;1985;0
Portugal-1986;Portugal;PRT;1986;0
Portugal-1987;Portugal;PRT;1987;0
Portugal-1988;Portugal;PRT;1988;0
Portugal-1989;Portugal;PRT;1989;0.0015347474
Portugal-1990;Portugal;PRT;1990;0
Portugal-1991;Portugal;PRT;1991;0
Portugal-1992;Portugal;PRT;1992;0
Portugal-1993;Portugal;PRT;1993;0
Portugal-1994;Portugal;PRT;1994;0
Portugal-1995;Portugal;PRT;1995;0
Portugal-1996;Portugal;PRT;1996;0.0011740683
Portugal-1997;Portugal;PRT;1997;0.0011573998
Portugal-1998;Portugal;PRT;1998;0.00085281744
Portugal-1999;Portugal;PRT;1999;0.001145065
Portugal-2000;Portugal;PRT;2000;0.0014110387
Portugal-2001;Portugal;PRT;2001;0.0015770913
Portugal-2002;Portugal;PRT;2002;0.001777167
Portugal-2003;Portugal;PRT;2003;0.002481423
Portugal-2004;Portugal;PRT;2004;0.0028102268
Portugal-2005;Portugal;PRT;2005;0.0036668137
Portugal-2006;Portugal;PRT;2006;0.0048245667
Portugal-2007;Portugal;PRT;2007;0.022844162
Portugal-2008;Portugal;PRT;2008;0.040178977
Portugal-2009;Portugal;PRT;2009;0.15449256
Portugal-2010;Portugal;PRT;2010;0.19559923
Portugal-2011;Portugal;PRT;2011;0.2673008
Portugal-2012;Portugal;PRT;2012;0.40544295
Portugal-2013;Portugal;PRT;2013;0.44752747
Portugal-2014;Portugal;PRT;2014;0.5709008
Portugal-2015;Portugal;PRT;2015;0.73620063
Portugal-2016;Portugal;PRT;2016;0.7064376
Portugal-2017;Portugal;PRT;2017;0.8745258
Portugal-2018;Portugal;PRT;2018;0.8641652
Portugal-2019;Portugal;PRT;2019;1.2071778
Portugal-2020;Portugal;PRT;2020;1.6767085
Portugal-2021;Portugal;PRT;2021;2.1745346
Qatar-1965;Qatar;QAT;1965;0
Qatar-1966;Qatar;QAT;1966;0
Qatar-1967;Qatar;QAT;1967;0
Qatar-1968;Qatar;QAT;1968;0
Qatar-1969;Qatar;QAT;1969;0
Qatar-1970;Qatar;QAT;1970;0
Qatar-1971;Qatar;QAT;1971;0
Qatar-1972;Qatar;QAT;1972;0
Qatar-1973;Qatar;QAT;1973;0
Qatar-1974;Qatar;QAT;1974;0
Qatar-1975;Qatar;QAT;1975;0
Qatar-1976;Qatar;QAT;1976;0
Qatar-1977;Qatar;QAT;1977;0
Qatar-1978;Qatar;QAT;1978;0
Qatar-1979;Qatar;QAT;1979;0
Qatar-1980;Qatar;QAT;1980;0
Qatar-1981;Qatar;QAT;1981;0
Qatar-1982;Qatar;QAT;1982;0
Qatar-1983;Qatar;QAT;1983;0
Qatar-1984;Qatar;QAT;1984;0
Qatar-1985;Qatar;QAT;1985;0
Qatar-1986;Qatar;QAT;1986;0
Qatar-1987;Qatar;QAT;1987;0
Qatar-1988;Qatar;QAT;1988;0
Qatar-1989;Qatar;QAT;1989;0
Qatar-1990;Qatar;QAT;1990;0
Qatar-1991;Qatar;QAT;1991;0
Qatar-1992;Qatar;QAT;1992;0
Qatar-1993;Qatar;QAT;1993;0
Qatar-1994;Qatar;QAT;1994;0
Qatar-1995;Qatar;QAT;1995;0
Qatar-1996;Qatar;QAT;1996;0
Qatar-1997;Qatar;QAT;1997;0
Qatar-1998;Qatar;QAT;1998;0
Qatar-1999;Qatar;QAT;1999;0
Qatar-2000;Qatar;QAT;2000;0
Qatar-2001;Qatar;QAT;2001;0
Qatar-2002;Qatar;QAT;2002;0
Qatar-2003;Qatar;QAT;2003;0
Qatar-2004;Qatar;QAT;2004;0
Qatar-2005;Qatar;QAT;2005;0
Qatar-2006;Qatar;QAT;2006;0
Qatar-2007;Qatar;QAT;2007;0
Qatar-2008;Qatar;QAT;2008;0
Qatar-2009;Qatar;QAT;2009;0
Qatar-2010;Qatar;QAT;2010;0
Qatar-2011;Qatar;QAT;2011;0.0007749004
Qatar-2012;Qatar;QAT;2012;0.0006771171
Qatar-2013;Qatar;QAT;2013;0.0021257286
Qatar-2014;Qatar;QAT;2014;0.0033958815
Qatar-2015;Qatar;QAT;2015;0.0029597029
Qatar-2016;Qatar;QAT;2016;0.0038645251
Qatar-2017;Qatar;QAT;2017;0.0039662058
Qatar-2018;Qatar;QAT;2018;0.003950496
Qatar-2019;Qatar;QAT;2019;0.0037691235
Qatar-2020;Qatar;QAT;2020;0.004279433
Qatar-2021;Qatar;QAT;2021;0.0040888563
