id;Entity;Code;Year;Hydro
Peru-1999;Peru;PER;1999;29.797209
Peru-2000;Peru;PER;2000;32.15531
Peru-2001;Peru;PER;2001;35.17043
Peru-2002;Peru;PER;2002;34.955475
Peru-2003;Peru;PER;2003;36.176796
Peru-2004;Peru;PER;2004;31.985987
Peru-2005;Peru;PER;2005;31.171518
Peru-2006;Peru;PER;2006;33.45933
Peru-2007;Peru;PER;2007;30.307896
Peru-2008;Peru;PER;2008;27.272123
Peru-2009;Peru;PER;2009;27.60283
Peru-2010;Peru;PER;2010;24.275156
Peru-2011;Peru;PER;2011;23.501474
Peru-2012;Peru;PER;2012;23.13064
Peru-2013;Peru;PER;2013;22.786526
Peru-2014;Peru;PER;2014;21.982971
Peru-2015;Peru;PER;2015;22.240726
Peru-2016;Peru;PER;2016;21.107538
Peru-2017;Peru;PER;2017;24.546741
Peru-2018;Peru;PER;2018;24.49088
Peru-2019;Peru;PER;2019;24.276814
Peru-2020;Peru;PER;2020;27.75659
Peru-2021;Peru;PER;2021;25.084099
Philippines-1965;Philippines;PHL;1965;8.365924
Philippines-1966;Philippines;PHL;1966;7.593555
Philippines-1967;Philippines;PHL;1967;7.472384
Philippines-1968;Philippines;PHL;1968;6.7745633
Philippines-1969;Philippines;PHL;1969;6.673862
Philippines-1970;Philippines;PHL;1970;6.776431
Philippines-1971;Philippines;PHL;1971;5.460589
Philippines-1972;Philippines;PHL;1972;6.2965407
Philippines-1973;Philippines;PHL;1973;5.8037663
Philippines-1974;Philippines;PHL;1974;5.3819346
Philippines-1975;Philippines;PHL;1975;5.5076227
Philippines-1976;Philippines;PHL;1976;6.518622
Philippines-1977;Philippines;PHL;1977;4.574361
Philippines-1978;Philippines;PHL;1978;5.8287406
Philippines-1979;Philippines;PHL;1979;5.731037
Philippines-1980;Philippines;PHL;1980;7.119132
Philippines-1981;Philippines;PHL;1981;7.554796
Philippines-1982;Philippines;PHL;1982;7.8732705
Philippines-1983;Philippines;PHL;1983;7.654137
Philippines-1984;Philippines;PHL;1984;11.166977
Philippines-1985;Philippines;PHL;1985;12.157783
Philippines-1986;Philippines;PHL;1986;12.970659
Philippines-1987;Philippines;PHL;1987;10.456549
Philippines-1988;Philippines;PHL;1988;11.319295
Philippines-1989;Philippines;PHL;1989;10.833643
Philippines-1990;Philippines;PHL;1990;9.753082
Philippines-1991;Philippines;PHL;1991;8.556031
Philippines-1992;Philippines;PHL;1992;6.3726177
Philippines-1993;Philippines;PHL;1993;6.978888
Philippines-1994;Philippines;PHL;1994;7.6547565
Philippines-1995;Philippines;PHL;1995;7.3083096
Philippines-1996;Philippines;PHL;1996;7.665661
Philippines-1997;Philippines;PHL;1997;6.153765
Philippines-1998;Philippines;PHL;1998;5.060537
Philippines-1999;Philippines;PHL;1999;7.673926
Philippines-2000;Philippines;PHL;2000;7.6508613
Philippines-2001;Philippines;PHL;2001;7.031442
Philippines-2002;Philippines;PHL;2002;6.9622097
Philippines-2003;Philippines;PHL;2003;7.4734983
Philippines-2004;Philippines;PHL;2004;7.845031
Philippines-2005;Philippines;PHL;2005;7.641817
Philippines-2006;Philippines;PHL;2006;9.268978
Philippines-2007;Philippines;PHL;2007;7.636446
Philippines-2008;Philippines;PHL;2008;8.438195
Philippines-2009;Philippines;PHL;2009;8.25529
Philippines-2010;Philippines;PHL;2010;6.353137
Philippines-2011;Philippines;PHL;2011;7.6900244
Philippines-2012;Philippines;PHL;2012;7.827229
Philippines-2013;Philippines;PHL;2013;7.096177
Philippines-2014;Philippines;PHL;2014;6.118358
Philippines-2015;Philippines;PHL;2015;5.2620564
Philippines-2016;Philippines;PHL;2016;4.4820614
Philippines-2017;Philippines;PHL;2017;4.8121514
Philippines-2018;Philippines;PHL;2018;4.544078
Philippines-2019;Philippines;PHL;2019;3.7595663
Philippines-2020;Philippines;PHL;2020;3.7039015
Philippines-2021;Philippines;PHL;2021;4.48094
Poland-1965;Poland;POL;1965;0.34140214
Poland-1966;Poland;POL;1966;0.33487555
Poland-1967;Poland;POL;1967;0.347518
Poland-1968;Poland;POL;1968;0.33910167
Poland-1969;Poland;POL;1969;0.25587523
Poland-1970;Poland;POL;1970;0.5300856
Poland-1971;Poland;POL;1971;0.45523676
Poland-1972;Poland;POL;1972;0.4134596
Poland-1973;Poland;POL;1973;0.3931621
Poland-1974;Poland;POL;1974;0.55466926
Poland-1975;Poland;POL;1975;0.4822221
Poland-1976;Poland;POL;1976;0.378387
Poland-1977;Poland;POL;1977;0.431719
Poland-1978;Poland;POL;1978;0.40992185
Poland-1979;Poland;POL;1979;0.37411308
Poland-1980;Poland;POL;1980;0.46441752
Poland-1981;Poland;POL;1981;0.46861064
Poland-1982;Poland;POL;1982;0.33229724
Poland-1983;Poland;POL;1983;0.3590728
Poland-1984;Poland;POL;1984;0.2903544
Poland-1985;Poland;POL;1985;0.37344423
Poland-1986;Poland;POL;1986;0.30378684
Poland-1987;Poland;POL;1987;0.31552425
Poland-1988;Poland;POL;1988;0.34723055
Poland-1989;Poland;POL;1989;0.32376456
Poland-1990;Poland;POL;1990;0.34619108
Poland-1991;Poland;POL;1991;0.35583836
Poland-1992;Poland;POL;1992;0.39351788
Poland-1993;Poland;POL;1993;0.38874492
Poland-1994;Poland;POL;1994;0.47309425
Poland-1995;Poland;POL;1995;0.50326735
Poland-1996;Poland;POL;1996;0.49056634
Poland-1997;Poland;POL;1997;0.5031194
Poland-1998;Poland;POL;1998;0.61833835
Poland-1999;Poland;POL;1999;0.5885456
Poland-2000;Poland;POL;2000;0.6120166
Poland-2001;Poland;POL;2001;0.6759675
Poland-2002;Poland;POL;2002;0.66548234
Poland-2003;Poland;POL;2003;0.46858206
Poland-2004;Poland;POL;2004;0.5762094
Poland-2005;Poland;POL;2005;0.592136
Poland-2006;Poland;POL;2006;0.5201803
Poland-2007;Poland;POL;2007;0.59709764
Poland-2008;Poland;POL;2008;0.53383845
Poland-2009;Poland;POL;2009;0.60649145
Poland-2010;Poland;POL;2010;0.6949807
Poland-2011;Poland;POL;2011;0.548471
Poland-2012;Poland;POL;2012;0.49026692
Poland-2013;Poland;POL;2013;0.5821008
Poland-2014;Poland;POL;2014;0.5371719
Poland-2015;Poland;POL;2015;0.44353685
Poland-2016;Poland;POL;2016;0.49334416
Poland-2017;Poland;POL;2017;0.5649638
Poland-2018;Poland;POL;2018;0.42734784
Poland-2019;Poland;POL;2019;0.43474972
Poland-2020;Poland;POL;2020;0.49043795
Poland-2021;Poland;POL;2021;0.49602374
Portugal-1965;Portugal;PRT;1965;23.5886
Portugal-1966;Portugal;PRT;1966;28.596142
Portugal-1967;Portugal;PRT;1967;27.783606
Portugal-1968;Portugal;PRT;1968;25.82752
Portugal-1969;Portugal;PRT;1969;28.997704
Portugal-1970;Portugal;PRT;1970;22.322872
Portugal-1971;Portugal;PRT;1971;21.552736
Portugal-1972;Portugal;PRT;1972;22.768536
Portugal-1973;Portugal;PRT;1973;21.292953
Portugal-1974;Portugal;PRT;1974;21.738194
Portugal-1975;Portugal;PRT;1975;17.910627
Portugal-1976;Portugal;PRT;1976;13.515778
Portugal-1977;Portugal;PRT;1977;24.821985
Portugal-1978;Portugal;PRT;1978;25.566664
Portugal-1979;Portugal;PRT;1979;25.003475
Portugal-1980;Portugal;PRT;1980;18.400158
Portugal-1981;Portugal;PRT;1981;11.735635
Portugal-1982;Portugal;PRT;1982;14.953526
Portugal-1983;Portugal;PRT;1983;16.746656
Portugal-1984;Portugal;PRT;1984;19.559492
Portugal-1985;Portugal;PRT;1985;20.99068
Portugal-1986;Portugal;PRT;1986;15.790613
Portugal-1987;Portugal;PRT;1987;16.58799
Portugal-1988;Portugal;PRT;1988;19.980484
Portugal-1989;Portugal;PRT;1989;8.802655
Portugal-1990;Portugal;PRT;1990;13.643341
Portugal-1991;Portugal;PRT;1991;12.98359
Portugal-1992;Portugal;PRT;1992;6.6010184
Portugal-1993;Portugal;PRT;1993;11.78827
Portugal-1994;Portugal;PRT;1994;14.201504
Portugal-1995;Portugal;PRT;1995;10.14369
Portugal-1996;Portugal;PRT;1996;17.40426
Portugal-1997;Portugal;PRT;1997;15.232347
Portugal-1998;Portugal;PRT;1998;13.833872
Portugal-1999;Portugal;PRT;1999;7.590768
Portugal-2000;Portugal;PRT;2000;11.41475
Portugal-2001;Portugal;PRT;2001;13.850792
Portugal-2002;Portugal;PRT;2002;7.706781
Portugal-2003;Portugal;PRT;2003;15.030935
Portugal-2004;Portugal;PRT;2004;9.55855
Portugal-2005;Portugal;PRT;2005;4.561864
Portugal-2006;Portugal;PRT;2006;10.539446
Portugal-2007;Portugal;PRT;2007;9.544119
Portugal-2008;Portugal;PRT;2008;6.662844
Portugal-2009;Portugal;PRT;2009;7.999818
Portugal-2010;Portugal;PRT;2010;14.690867
Portugal-2011;Portugal;PRT;2011;10.934689
Portugal-2012;Portugal;PRT;2012;5.800001
Portugal-2013;Portugal;PRT;2013;12.82413
Portugal-2014;Portugal;PRT;2014;14.16885
Portugal-2015;Portugal;PRT;2015;8.008329
Portugal-2016;Portugal;PRT;2016;13.512552
Portugal-2017;Portugal;PRT;2017;5.198668
Portugal-2018;Portugal;PRT;2018;10.656318
Portugal-2019;Portugal;PRT;2019;7.932111
Portugal-2020;Portugal;PRT;2020;11.98088
Portugal-2021;Portugal;PRT;2021;11.67335
Qatar-1965;Qatar;QAT;1965;0
Qatar-1966;Qatar;QAT;1966;0
Qatar-1967;Qatar;QAT;1967;0
Qatar-1968;Qatar;QAT;1968;0
Qatar-1969;Qatar;QAT;1969;0
Qatar-1970;Qatar;QAT;1970;0
Qatar-1971;Qatar;QAT;1971;0
Qatar-1972;Qatar;QAT;1972;0
Qatar-1973;Qatar;QAT;1973;0
Qatar-1974;Qatar;QAT;1974;0
Qatar-1975;Qatar;QAT;1975;0
Qatar-1976;Qatar;QAT;1976;0
Qatar-1977;Qatar;QAT;1977;0
Qatar-1978;Qatar;QAT;1978;0
Qatar-1979;Qatar;QAT;1979;0
Qatar-1980;Qatar;QAT;1980;0
Qatar-1981;Qatar;QAT;1981;0
Qatar-1982;Qatar;QAT;1982;0
Qatar-1983;Qatar;QAT;1983;0
Qatar-1984;Qatar;QAT;1984;0
Qatar-1985;Qatar;QAT;1985;0
Qatar-1986;Qatar;QAT;1986;0
Qatar-1987;Qatar;QAT;1987;0
Qatar-1988;Qatar;QAT;1988;0
Qatar-1989;Qatar;QAT;1989;0
Qatar-1990;Qatar;QAT;1990;0
Qatar-1991;Qatar;QAT;1991;0
Qatar-1992;Qatar;QAT;1992;0
Qatar-1993;Qatar;QAT;1993;0
Qatar-1994;Qatar;QAT;1994;0
Qatar-1995;Qatar;QAT;1995;0
Qatar-1996;Qatar;QAT;1996;0
Qatar-1997;Qatar;QAT;1997;0
Qatar-1998;Qatar;QAT;1998;0
Qatar-1999;Qatar;QAT;1999;0
Qatar-2000;Qatar;QAT;2000;0
Qatar-2001;Qatar;QAT;2001;0
Qatar-2002;Qatar;QAT;2002;0
Qatar-2003;Qatar;QAT;2003;0
Qatar-2004;Qatar;QAT;2004;0
Qatar-2005;Qatar;QAT;2005;0
Qatar-2006;Qatar;QAT;2006;0
Qatar-2007;Qatar;QAT;2007;0
Qatar-2008;Qatar;QAT;2008;0
Qatar-2009;Qatar;QAT;2009;0
Qatar-2010;Qatar;QAT;2010;0
Qatar-2011;Qatar;QAT;2011;0
Qatar-2012;Qatar;QAT;2012;0
Qatar-2013;Qatar;QAT;2013;0
Qatar-2014;Qatar;QAT;2014;0
Qatar-2015;Qatar;QAT;2015;0
Qatar-2016;Qatar;QAT;2016;0
Qatar-2017;Qatar;QAT;2017;0
Qatar-2018;Qatar;QAT;2018;0
Qatar-2019;Qatar;QAT;2019;0
Qatar-2020;Qatar;QAT;2020;0
Romania-1965;Romania;ROU;1965;1.0662186
Romania-1966;Romania;ROU;1966;1.0295304
Romania-1967;Romania;ROU;1967;1.3156693
Romania-1968;Romania;ROU;1968;1.3085219
Romania-1969;Romania;ROU;1969;1.6154395
Romania-1970;Romania;ROU;1970;1.8980384
Romania-1971;Romania;ROU;1971;2.898532
Romania-1972;Romania;ROU;1972;4.4929147
Romania-1973;Romania;ROU;1973;4.2440834
Romania-1974;Romania;ROU;1974;4.733459
Romania-1975;Romania;ROU;1975;4.793049
Romania-1976;Romania;ROU;1976;3.851948
Romania-1977;Romania;ROU;1977;4.1872053
Romania-1978;Romania;ROU;1978;4.4158015
Romania-1979;Romania;ROU;1979;4.6259027
Romania-1980;Romania;ROU;1980;5.1059165
Romania-1981;Romania;ROU;1981;5.13411
Romania-1982;Romania;ROU;1982;4.8196645
Romania-1983;Romania;ROU;1983;4.1099563
Romania-1984;Romania;ROU;1984;4.6709805
Romania-1985;Romania;ROU;1985;5.2583566
Romania-1986;Romania;ROU;1986;4.3782773
Romania-1987;Romania;ROU;1987;4.3777766
Romania-1988;Romania;ROU;1988;5.6659927
Romania-1989;Romania;ROU;1989;5.235843
Romania-1990;Romania;ROU;1990;4.589432
Romania-1991;Romania;ROU;1991;6.907993
Romania-1992;Romania;ROU;1992;6.282625
Romania-1993;Romania;ROU;1993;7.054054
Romania-1994;Romania;ROU;1994;7.641244
Romania-1995;Romania;ROU;1995;8.89704
Romania-1996;Romania;ROU;1996;8.448899
Romania-1997;Romania;ROU;1997;9.893258
Romania-1998;Romania;ROU;1998;11.658257
Romania-1999;Romania;ROU;1999;12.841183
Romania-2000;Romania;ROU;2000;10.396162
Romania-2001;Romania;ROU;2001;10.312889
Romania-2002;Romania;ROU;2002;10.612938
Romania-2003;Romania;ROU;2003;8.714611
Romania-2004;Romania;ROU;2004;10.405023
Romania-2005;Romania;ROU;2005;12.62525
Romania-2006;Romania;ROU;2006;11.169316
Romania-2007;Romania;ROU;2007;10.005892
Romania-2008;Romania;ROU;2008;10.679465
Romania-2009;Romania;ROU;2009;10.9743
Romania-2010;Romania;ROU;2010;13.833611
Romania-2011;Romania;ROU;2011;9.941747
Romania-2012;Romania;ROU;2012;8.419219
Romania-2013;Romania;ROU;2013;10.997332
Romania-2014;Romania;ROU;2014;13.1882
Romania-2015;Romania;ROU;2015;11.711475
Romania-2016;Romania;ROU;2016;12.61511
Romania-2017;Romania;ROU;2017;9.915947
Romania-2018;Romania;ROU;2018;11.788935
Romania-2019;Romania;ROU;2019;10.603266
Romania-2020;Romania;ROU;2020;10.936705
Romania-2021;Romania;ROU;2021;11.344597
Russia-1985;Russia;RUS;1985;4.942973
Russia-1986;Russia;RUS;1986;4.996937
Russia-1987;Russia;RUS;1987;4.785533
Russia-1988;Russia;RUS;1988;4.6569443
Russia-1989;Russia;RUS;1989;4.605263
Russia-1990;Russia;RUS;1990;4.8963437
Russia-1991;Russia;RUS;1991;5.0012074
Russia-1992;Russia;RUS;1992;5.334785
Russia-1993;Russia;RUS;1993;5.778261
Russia-1994;Russia;RUS;1994;6.3920393
Russia-1995;Russia;RUS;1995;6.766846
Russia-1996;Russia;RUS;1996;6.1551003
Russia-1997;Russia;RUS;1997;6.6399984
Russia-1998;Russia;RUS;1998;6.6973066
Russia-1999;Russia;RUS;1999;6.696826
Russia-2000;Russia;RUS;2000;6.725324
Russia-2001;Russia;RUS;2001;6.971339
Russia-2002;Russia;RUS;2002;6.485738
Russia-2003;Russia;RUS;2003;6.061144
Russia-2004;Russia;RUS;2004;6.7372108
Russia-2005;Russia;RUS;2005;6.586662
Russia-2006;Russia;RUS;2006;6.2915654
Russia-2007;Russia;RUS;2007;6.35434
Russia-2008;Russia;RUS;2008;5.850452
Russia-2009;Russia;RUS;2009;6.467367
Russia-2010;Russia;RUS;2010;5.913162
Russia-2011;Russia;RUS;2011;5.5665584
Russia-2012;Russia;RUS;2012;5.5339227
Russia-2013;Russia;RUS;2013;6.174131
Russia-2014;Russia;RUS;2014;5.860338
Russia-2015;Russia;RUS;2015;5.7410645
Russia-2016;Russia;RUS;2016;6.1364446
Russia-2017;Russia;RUS;2017;6.081807
Russia-2018;Russia;RUS;2018;6.003823
Russia-2019;Russia;RUS;2019;6.143607
Russia-2020;Russia;RUS;2020;6.954666
Russia-2021;Russia;RUS;2021;6.4571986
Saudi Arabia-1965;Saudi Arabia;SAU;1965;0
Saudi Arabia-1966;Saudi Arabia;SAU;1966;0
Saudi Arabia-1967;Saudi Arabia;SAU;1967;0
Saudi Arabia-1968;Saudi Arabia;SAU;1968;0
Saudi Arabia-1969;Saudi Arabia;SAU;1969;0
Saudi Arabia-1970;Saudi Arabia;SAU;1970;0
Saudi Arabia-1971;Saudi Arabia;SAU;1971;0
Saudi Arabia-1972;Saudi Arabia;SAU;1972;0
Saudi Arabia-1973;Saudi Arabia;SAU;1973;0
Saudi Arabia-1974;Saudi Arabia;SAU;1974;0
Saudi Arabia-1975;Saudi Arabia;SAU;1975;0
Saudi Arabia-1976;Saudi Arabia;SAU;1976;0
Saudi Arabia-1977;Saudi Arabia;SAU;1977;0
Saudi Arabia-1978;Saudi Arabia;SAU;1978;0
Saudi Arabia-1979;Saudi Arabia;SAU;1979;0
Saudi Arabia-1980;Saudi Arabia;SAU;1980;0
Saudi Arabia-1981;Saudi Arabia;SAU;1981;0
Saudi Arabia-1982;Saudi Arabia;SAU;1982;0
Saudi Arabia-1983;Saudi Arabia;SAU;1983;0
Saudi Arabia-1984;Saudi Arabia;SAU;1984;0
Saudi Arabia-1985;Saudi Arabia;SAU;1985;0
Saudi Arabia-1986;Saudi Arabia;SAU;1986;0
Saudi Arabia-1987;Saudi Arabia;SAU;1987;0
Saudi Arabia-1988;Saudi Arabia;SAU;1988;0
Saudi Arabia-1989;Saudi Arabia;SAU;1989;0
Saudi Arabia-1990;Saudi Arabia;SAU;1990;0
Saudi Arabia-1991;Saudi Arabia;SAU;1991;0
Saudi Arabia-1992;Saudi Arabia;SAU;1992;0
Saudi Arabia-1993;Saudi Arabia;SAU;1993;0
Saudi Arabia-1994;Saudi Arabia;SAU;1994;0
Saudi Arabia-1995;Saudi Arabia;SAU;1995;0
Saudi Arabia-1996;Saudi Arabia;SAU;1996;0
Saudi Arabia-1997;Saudi Arabia;SAU;1997;0
Saudi Arabia-1998;Saudi Arabia;SAU;1998;0
Saudi Arabia-1999;Saudi Arabia;SAU;1999;0
Saudi Arabia-2000;Saudi Arabia;SAU;2000;0
Saudi Arabia-2001;Saudi Arabia;SAU;2001;0
Saudi Arabia-2002;Saudi Arabia;SAU;2002;0
Saudi Arabia-2003;Saudi Arabia;SAU;2003;0
Saudi Arabia-2004;Saudi Arabia;SAU;2004;0
Saudi Arabia-2005;Saudi Arabia;SAU;2005;0
Saudi Arabia-2006;Saudi Arabia;SAU;2006;0
Saudi Arabia-2007;Saudi Arabia;SAU;2007;0
Saudi Arabia-2008;Saudi Arabia;SAU;2008;0
Saudi Arabia-2009;Saudi Arabia;SAU;2009;0
Saudi Arabia-2010;Saudi Arabia;SAU;2010;0
Saudi Arabia-2011;Saudi Arabia;SAU;2011;0
Saudi Arabia-2012;Saudi Arabia;SAU;2012;0
Saudi Arabia-2013;Saudi Arabia;SAU;2013;0
Saudi Arabia-2014;Saudi Arabia;SAU;2014;0
Saudi Arabia-2015;Saudi Arabia;SAU;2015;0
Saudi Arabia-2016;Saudi Arabia;SAU;2016;0
Saudi Arabia-2017;Saudi Arabia;SAU;2017;0
Saudi Arabia-2018;Saudi Arabia;SAU;2018;0
Saudi Arabia-2019;Saudi Arabia;SAU;2019;0
Saudi Arabia-2020;Saudi Arabia;SAU;2020;0
Singapore-1965;Singapore;SGP;1965;0
Singapore-1966;Singapore;SGP;1966;0
Singapore-1967;Singapore;SGP;1967;0
Singapore-1968;Singapore;SGP;1968;0
Singapore-1969;Singapore;SGP;1969;0
Singapore-1970;Singapore;SGP;1970;0
Singapore-1971;Singapore;SGP;1971;0
Singapore-1972;Singapore;SGP;1972;0
Singapore-1973;Singapore;SGP;1973;0
Singapore-1974;Singapore;SGP;1974;0
Singapore-1975;Singapore;SGP;1975;0
Singapore-1976;Singapore;SGP;1976;0
Singapore-1977;Singapore;SGP;1977;0
Singapore-1978;Singapore;SGP;1978;0
Singapore-1979;Singapore;SGP;1979;0
Singapore-1980;Singapore;SGP;1980;0
Singapore-1981;Singapore;SGP;1981;0
